# dx	dy
9.129969596862792969e+00 2.757884263992309570e+00
9.087370872497558594e+00 2.747694969177246094e+00
9.121972084045410156e+00 2.768733501434326172e+00
9.078839302062988281e+00 2.781376838684082031e+00
9.102963447570800781e+00 2.781886100769042969e+00
9.107682228088378906e+00 2.800805568695068359e+00
9.036787033081054688e+00 2.758009672164916992e+00
9.043738365173339844e+00 2.737280368804931641e+00
9.057215690612792969e+00 2.757678508758544922e+00
9.019409179687500000e+00 2.776717901229858398e+00
9.032608985900878906e+00 2.794321537017822266e+00
9.041160583496093750e+00 2.785627126693725586e+00
9.008117675781250000e+00 2.826965332031250000e+00
9.034648895263671875e+00 2.812692880630493164e+00
9.052996635437011719e+00 2.841792583465576172e+00
9.051432609558105469e+00 2.856546640396118164e+00
9.045718193054199219e+00 2.870775938034057617e+00
9.022814750671386719e+00 2.885363578796386719e+00
9.034616470336914062e+00 2.898382902145385742e+00
9.066347122192382812e+00 2.875927925109863281e+00
9.032033920288085938e+00 2.906553268432617188e+00
9.018825531005859375e+00 2.908324956893920898e+00
9.064930915832519531e+00 2.937302112579345703e+00
9.043576240539550781e+00 2.948627948760986328e+00
9.031974792480468750e+00 2.968415975570678711e+00
9.057766914367675781e+00 2.944969177246093750e+00
9.051033020019531250e+00 2.934662103652954102e+00
9.030257225036621094e+00 2.938997268676757812e+00
8.993413925170898438e+00 2.982890367507934570e+00
8.961450576782226562e+00 2.952816486358642578e+00
8.984426498413085938e+00 2.878106832504272461e+00
8.988474845886230469e+00 2.886678934097290039e+00
8.976372718811035156e+00 2.913816213607788086e+00
9.004112243652343750e+00 2.874503612518310547e+00
8.999246597290039062e+00 2.846588611602783203e+00
8.993713378906250000e+00 2.856133937835693359e+00
9.019296646118164062e+00 2.882775545120239258e+00
9.024571418762207031e+00 2.871626853942871094e+00
9.061366081237792969e+00 2.881939649581909180e+00
9.034939765930175781e+00 2.918902158737182617e+00
9.055229187011718750e+00 2.955905437469482422e+00
9.069477081298828125e+00 2.945786714553833008e+00
9.034342765808105469e+00 2.934126615524291992e+00
9.068346023559570312e+00 2.921639919281005859e+00
9.061029434204101562e+00 2.895833253860473633e+00
9.064500808715820312e+00 2.916200876235961914e+00
9.102070808410644531e+00 2.932816028594970703e+00
9.087838172912597656e+00 2.943982839584350586e+00
9.092478752136230469e+00 2.921537399291992188e+00
9.092384338378906250e+00 2.884369850158691406e+00
9.033675193786621094e+00 2.898492574691772461e+00
9.092104911804199219e+00 2.905764579772949219e+00
9.074946403503417969e+00 2.936291456222534180e+00
9.061382293701171875e+00 2.988683462142944336e+00
9.049089431762695312e+00 3.028535842895507812e+00
9.034230232238769531e+00 3.074103355407714844e+00
9.037401199340820312e+00 3.094366312026977539e+00
8.989929199218750000e+00 3.136640548706054688e+00
8.991299629211425781e+00 3.128494501113891602e+00
8.984476089477539062e+00 3.189099311828613281e+00
8.994821548461914062e+00 3.179829359054565430e+00
9.030776023864746094e+00 3.198057889938354492e+00
9.020254135131835938e+00 3.185625314712524414e+00
8.995815277099609375e+00 3.208095788955688477e+00
8.989706039428710938e+00 3.206813097000122070e+00
9.025264739990234375e+00 3.223793029785156250e+00
9.036045074462890625e+00 3.232090950012207031e+00
9.053437232971191406e+00 3.210776090621948242e+00
9.042975425720214844e+00 3.210612297058105469e+00
9.048953056335449219e+00 3.238994121551513672e+00
9.023659706115722656e+00 3.233433008193969727e+00
9.020945549011230469e+00 3.263317584991455078e+00
9.019003868103027344e+00 3.266973018646240234e+00
9.045804023742675781e+00 3.288123846054077148e+00
9.056338310241699219e+00 3.284012079238891602e+00
9.051639556884765625e+00 3.264502048492431641e+00
9.040357589721679688e+00 3.269266843795776367e+00
9.037810325622558594e+00 3.319072723388671875e+00
9.039031982421875000e+00 3.324974536895751953e+00
9.033411979675292969e+00 3.336002826690673828e+00
9.043724060058593750e+00 3.333739995956420898e+00
9.028265953063964844e+00 3.327526330947875977e+00
9.018485069274902344e+00 3.313751935958862305e+00
9.028253555297851562e+00 3.334382295608520508e+00
8.995810508728027344e+00 3.338357686996459961e+00
9.013972282409667969e+00 3.345794677734375000e+00
9.002422332763671875e+00 3.350771427154541016e+00
9.016813278198242188e+00 3.381494283676147461e+00
8.990305900573730469e+00 3.364168167114257812e+00
8.996438980102539062e+00 3.383080005645751953e+00
8.962464332580566406e+00 3.340429306030273438e+00
8.995576858520507812e+00 3.357290983200073242e+00
8.988092422485351562e+00 3.369103670120239258e+00
8.999916076660156250e+00 3.413621187210083008e+00
8.976928710937500000e+00 3.388753414154052734e+00
8.964116096496582031e+00 3.398179531097412109e+00
9.023218154907226562e+00 3.404740333557128906e+00
9.021233558654785156e+00 3.399008512496948242e+00
8.976416587829589844e+00 3.355077505111694336e+00
9.023338317871093750e+00 3.444951057434082031e+00
9.026600837707519531e+00 3.445846796035766602e+00
9.052906036376953125e+00 3.418850660324096680e+00
9.088855743408203125e+00 3.468244075775146484e+00
9.083938598632812500e+00 3.460186719894409180e+00
9.083971023559570312e+00 3.443110227584838867e+00
9.118994712829589844e+00 3.469677925109863281e+00
9.094525337219238281e+00 3.465804100036621094e+00
9.145095825195312500e+00 3.463147878646850586e+00
9.141381263732910156e+00 3.463173151016235352e+00
9.148717880249023438e+00 3.440197467803955078e+00
9.189116477966308594e+00 3.417512893676757812e+00
9.188879013061523438e+00 3.446178913116455078e+00
9.171751022338867188e+00 3.474537134170532227e+00
9.196251869201660156e+00 3.463546514511108398e+00
9.212006568908691406e+00 3.454851150512695312e+00
9.215488433837890625e+00 3.458660602569580078e+00
9.182007789611816406e+00 3.458970308303833008e+00
9.151543617248535156e+00 3.454353332519531250e+00
9.158769607543945312e+00 3.433572530746459961e+00
9.139190673828125000e+00 3.427724838256835938e+00
9.077844619750976562e+00 3.411139726638793945e+00
9.102659225463867188e+00 3.391238689422607422e+00
9.098401069641113281e+00 3.405658960342407227e+00
9.076456069946289062e+00 3.403282165527343750e+00
9.060867309570312500e+00 3.414288520812988281e+00
9.049645423889160156e+00 3.397156000137329102e+00
9.035442352294921875e+00 3.404324769973754883e+00
9.053156852722167969e+00 3.428601503372192383e+00
9.033134460449218750e+00 3.454379081726074219e+00
9.017249107360839844e+00 3.434915065765380859e+00
9.026340484619140625e+00 3.438885927200317383e+00
9.019430160522460938e+00 3.457789182662963867e+00
9.000550270080566406e+00 3.443195104598999023e+00
9.001783370971679688e+00 3.460759401321411133e+00
8.994329452514648438e+00 3.432768106460571289e+00
8.974420547485351562e+00 3.434404611587524414e+00
8.984166145324707031e+00 3.443584918975830078e+00
8.980948448181152344e+00 3.441527843475341797e+00
9.003426551818847656e+00 3.402610301971435547e+00
8.990296363830566406e+00 3.374623298645019531e+00
9.012873649597167969e+00 3.344966411590576172e+00
9.014761924743652344e+00 3.375815153121948242e+00
9.016162872314453125e+00 3.358049392700195312e+00
9.026329994201660156e+00 3.378730058670043945e+00
9.024484634399414062e+00 3.391825199127197266e+00
9.025774955749511719e+00 3.368700742721557617e+00
9.020984649658203125e+00 3.361392259597778320e+00
9.025943756103515625e+00 3.345870971679687500e+00
9.045027732849121094e+00 3.334864139556884766e+00
9.025828361511230469e+00 3.341789245605468750e+00
9.032826423645019531e+00 3.356570482254028320e+00
9.040711402893066406e+00 3.317721366882324219e+00
9.036498069763183594e+00 3.302451372146606445e+00
9.055994987487792969e+00 3.288872718811035156e+00
9.065472602844238281e+00 3.316575765609741211e+00
9.061913490295410156e+00 3.310089349746704102e+00
9.064913749694824219e+00 3.299872636795043945e+00
9.044426918029785156e+00 3.342502593994140625e+00
9.042909622192382812e+00 3.316709995269775391e+00
9.036574363708496094e+00 3.312574625015258789e+00
9.070946693420410156e+00 3.308438777923583984e+00
9.060903549194335938e+00 3.304938554763793945e+00
9.078186988830566406e+00 3.275498151779174805e+00
9.089982986450195312e+00 3.255031108856201172e+00
9.086654663085937500e+00 3.251192331314086914e+00
9.106564521789550781e+00 3.246888875961303711e+00
9.105763435363769531e+00 3.222123861312866211e+00
9.112786293029785156e+00 3.189779281616210938e+00
9.125434875488281250e+00 3.168185949325561523e+00
9.110839843750000000e+00 3.145089864730834961e+00
9.122521400451660156e+00 3.172453403472900391e+00
9.112318992614746094e+00 3.200839996337890625e+00
9.174325942993164062e+00 3.208176374435424805e+00
9.196602821350097656e+00 3.217876911163330078e+00
9.186842918395996094e+00 3.224443912506103516e+00
9.190746307373046875e+00 3.201775312423706055e+00
9.188774108886718750e+00 3.196615457534790039e+00
9.203590393066406250e+00 3.197008848190307617e+00
9.199156761169433594e+00 3.181038141250610352e+00
9.216145515441894531e+00 3.126332283020019531e+00
9.201376914978027344e+00 3.059143781661987305e+00
9.201686859130859375e+00 3.033877849578857422e+00
9.245540618896484375e+00 3.007598638534545898e+00
9.223044395446777344e+00 3.008415699005126953e+00
9.230466842651367188e+00 3.015551328659057617e+00
9.228156089782714844e+00 3.032663345336914062e+00
9.249286651611328125e+00 3.060852527618408203e+00
9.237100601196289062e+00 3.076666593551635742e+00
9.231443405151367188e+00 3.108353853225708008e+00
9.228313446044921875e+00 3.072633981704711914e+00
9.235582351684570312e+00 3.081399917602539062e+00
9.211482048034667969e+00 3.081470966339111328e+00
9.173065185546875000e+00 3.109030246734619141e+00
9.178634643554687500e+00 3.125711441040039062e+00
9.161899566650390625e+00 3.117628097534179688e+00
9.185996055603027344e+00 3.142857313156127930e+00
9.174438476562500000e+00 3.168399333953857422e+00
9.167546272277832031e+00 3.173123598098754883e+00
9.167196273803710938e+00 3.201953649520874023e+00
9.165444374084472656e+00 3.201115608215332031e+00
9.190198898315429688e+00 3.218410968780517578e+00
9.198268890380859375e+00 3.244611740112304688e+00
9.204799652099609375e+00 3.245674133300781250e+00
9.205367088317871094e+00 3.202257871627807617e+00
9.221241950988769531e+00 3.202820539474487305e+00
9.291838645935058594e+00 3.157042026519775391e+00
9.305829048156738281e+00 3.177386999130249023e+00
9.279141426086425781e+00 3.161094903945922852e+00
9.306641578674316406e+00 3.164891481399536133e+00
9.301651954650878906e+00 3.194007635116577148e+00
9.313288688659667969e+00 3.176298856735229492e+00
9.279733657836914062e+00 3.157876014709472656e+00
9.279331207275390625e+00 3.200131177902221680e+00
9.262942314147949219e+00 3.220766305923461914e+00
9.250494956970214844e+00 3.227759838104248047e+00
9.296622276306152344e+00 3.224207162857055664e+00
9.278063774108886719e+00 3.206595182418823242e+00
9.267361640930175781e+00 3.213716983795166016e+00
9.259887695312500000e+00 3.218224525451660156e+00
9.277415275573730469e+00 3.226776123046875000e+00
9.279968261718750000e+00 3.220470428466796875e+00
9.304051399230957031e+00 3.222377300262451172e+00
9.295044898986816406e+00 3.181918621063232422e+00
9.312888145446777344e+00 3.208687782287597656e+00
9.311970710754394531e+00 3.205609321594238281e+00
9.313161849975585938e+00 3.239704370498657227e+00
9.326350212097167969e+00 3.212123394012451172e+00
9.305223464965820312e+00 3.202933788299560547e+00
9.318779945373535156e+00 3.224785327911376953e+00
9.331506729125976562e+00 3.215665340423583984e+00
9.359679222106933594e+00 3.218237638473510742e+00
9.365830421447753906e+00 3.220322847366333008e+00
9.374708175659179688e+00 3.239679098129272461e+00
9.383131980895996094e+00 3.201635360717773438e+00
9.367785453796386719e+00 3.190047979354858398e+00
9.374645233154296875e+00 3.202420949935913086e+00
9.386928558349609375e+00 3.220148563385009766e+00
9.403514862060546875e+00 3.214631080627441406e+00
9.409698486328125000e+00 3.190135955810546875e+00
9.418663978576660156e+00 3.200811862945556641e+00
9.414899826049804688e+00 3.183246850967407227e+00
9.403831481933593750e+00 3.211563110351562500e+00
9.425092697143554688e+00 3.167193651199340820e+00
9.397722244262695312e+00 3.194858312606811523e+00
9.381233215332031250e+00 3.194788217544555664e+00
9.370389938354492188e+00 3.173582792282104492e+00
9.413316726684570312e+00 3.189961671829223633e+00
9.400584220886230469e+00 3.199989318847656250e+00
9.407134056091308594e+00 3.207304716110229492e+00
9.407361984252929688e+00 3.178135395050048828e+00
9.432565689086914062e+00 3.161399126052856445e+00
9.433321952819824219e+00 3.155245542526245117e+00
9.417999267578125000e+00 3.188627958297729492e+00
9.449717521667480469e+00 3.164830684661865234e+00
9.460309028625488281e+00 3.182371139526367188e+00
9.424474716186523438e+00 3.200311899185180664e+00
9.447571754455566406e+00 3.199866533279418945e+00
9.448910713195800781e+00 3.180320262908935547e+00
9.433557510375976562e+00 3.200768232345581055e+00
9.402785301208496094e+00 3.205107450485229492e+00
9.390521049499511719e+00 3.211471557617187500e+00
9.401334762573242188e+00 3.231319904327392578e+00
9.421726226806640625e+00 3.226247787475585938e+00
9.414378166198730469e+00 3.243761777877807617e+00
9.424122810363769531e+00 3.241703271865844727e+00
9.411408424377441406e+00 3.236633300781250000e+00
9.416061401367187500e+00 3.266111850738525391e+00
9.439105987548828125e+00 3.264576673507690430e+00
9.445199012756347656e+00 3.263297796249389648e+00
9.460221290588378906e+00 3.282606363296508789e+00
9.473024368286132812e+00 3.222663879394531250e+00
9.428631782531738281e+00 3.242483615875244141e+00
9.448478698730468750e+00 3.263264417648315430e+00
9.450049400329589844e+00 3.285052776336669922e+00
9.423104286193847656e+00 3.285804033279418945e+00
9.432645797729492188e+00 3.278970956802368164e+00
9.424306869506835938e+00 3.224957466125488281e+00
9.426321983337402344e+00 3.261568069458007812e+00
9.418014526367187500e+00 3.281857967376708984e+00
9.447279930114746094e+00 3.315228462219238281e+00
9.423460006713867188e+00 3.348407030105590820e+00
9.453878402709960938e+00 3.411101579666137695e+00
9.446463584899902344e+00 3.429821729660034180e+00
9.467662811279296875e+00 3.443648099899291992e+00
9.482080459594726562e+00 3.425635099411010742e+00
9.466085433959960938e+00 3.400263309478759766e+00
9.472989082336425781e+00 3.419391393661499023e+00
9.496909141540527344e+00 3.393009185791015625e+00
9.482864379882812500e+00 3.362432241439819336e+00
9.471670150756835938e+00 3.362075328826904297e+00
9.454945564270019531e+00 3.366623401641845703e+00
9.478693962097167969e+00 3.369007349014282227e+00
9.461178779602050781e+00 3.356442928314208984e+00
9.511305809020996094e+00 3.346666574478149414e+00
9.510270118713378906e+00 3.341790199279785156e+00
9.481473922729492188e+00 3.354611396789550781e+00
9.486489295959472656e+00 3.327262401580810547e+00
9.493655204772949219e+00 3.292161941528320312e+00
9.500073432922363281e+00 3.269171714782714844e+00
9.491919517517089844e+00 3.234686613082885742e+00
9.489920616149902344e+00 3.257339239120483398e+00
9.519813537597656250e+00 3.297429323196411133e+00
9.516431808471679688e+00 3.288926601409912109e+00
9.497303962707519531e+00 3.299221754074096680e+00
9.505978584289550781e+00 3.254186630249023438e+00
9.496974945068359375e+00 3.231819152832031250e+00
9.516263961791992188e+00 3.216287612915039062e+00
9.534470558166503906e+00 3.223395347595214844e+00
9.513798713684082031e+00 3.262582302093505859e+00
9.513602256774902344e+00 3.240671157836914062e+00
9.510221481323242188e+00 3.270690441131591797e+00
9.478267669677734375e+00 3.257971525192260742e+00
9.485423088073730469e+00 3.286873102188110352e+00
9.502423286437988281e+00 3.271252393722534180e+00
9.478066444396972656e+00 3.315580368041992188e+00
9.485470771789550781e+00 3.336053848266601562e+00
9.487361907958984375e+00 3.356491327285766602e+00
9.477416038513183594e+00 3.353944540023803711e+00
9.512789726257324219e+00 3.358695030212402344e+00
9.487030982971191406e+00 3.359349966049194336e+00
9.518728256225585938e+00 3.346754789352416992e+00
9.512222290039062500e+00 3.347235679626464844e+00
9.526997566223144531e+00 3.336103916168212891e+00
9.537036895751953125e+00 3.325209140777587891e+00
9.550888061523437500e+00 3.374968528747558594e+00
9.502316474914550781e+00 3.372342348098754883e+00
9.526616096496582031e+00 3.364403724670410156e+00
9.532072067260742188e+00 3.401330232620239258e+00
9.539868354797363281e+00 3.382895708084106445e+00
9.566203117370605469e+00 3.388540744781494141e+00
9.568028450012207031e+00 3.412552833557128906e+00
9.545511245727539062e+00 3.404413461685180664e+00
9.563341140747070312e+00 3.409013986587524414e+00
9.572429656982421875e+00 3.438677072525024414e+00
9.583161354064941406e+00 3.444859027862548828e+00
9.568880081176757812e+00 3.437699317932128906e+00
9.547305107116699219e+00 3.450676202774047852e+00
9.590605735778808594e+00 3.473146915435791016e+00
9.590012550354003906e+00 3.473752260208129883e+00
9.589365005493164062e+00 3.464931964874267578e+00
9.628039360046386719e+00 3.444051504135131836e+00
9.648123741149902344e+00 3.459597349166870117e+00
9.653285980224609375e+00 3.464536905288696289e+00
9.644379615783691406e+00 3.472803115844726562e+00
9.671851158142089844e+00 3.447939872741699219e+00
9.656427383422851562e+00 3.436627149581909180e+00
9.676782608032226562e+00 3.450566530227661133e+00
9.663707733154296875e+00 3.422066211700439453e+00
9.679028511047363281e+00 3.441828727722167969e+00
9.694819450378417969e+00 3.457118272781372070e+00
9.682936668395996094e+00 3.432545185089111328e+00
9.695807456970214844e+00 3.379483699798583984e+00
9.667328834533691406e+00 3.333194494247436523e+00
9.691059112548828125e+00 3.303234577178955078e+00
9.678718566894531250e+00 3.291223049163818359e+00
9.708470344543457031e+00 3.292454004287719727e+00
9.659796714782714844e+00 3.310864448547363281e+00
9.640280723571777344e+00 3.332456350326538086e+00
9.629842758178710938e+00 3.371042251586914062e+00
9.646248817443847656e+00 3.382294178009033203e+00
9.615865707397460938e+00 3.366174936294555664e+00
9.647663116455078125e+00 3.268790245056152344e+00
9.658930778503417969e+00 3.287443399429321289e+00
9.637466430664062500e+00 3.289196491241455078e+00
9.644162178039550781e+00 3.298307895660400391e+00
9.630807876586914062e+00 3.316215753555297852e+00
9.626026153564453125e+00 3.289662599563598633e+00
9.668756484985351562e+00 3.321887016296386719e+00
9.664690017700195312e+00 3.289745092391967773e+00
9.660734176635742188e+00 3.289817094802856445e+00
9.656105995178222656e+00 3.303438186645507812e+00
9.661720275878906250e+00 3.282778024673461914e+00
9.672696113586425781e+00 3.314097166061401367e+00
9.654346466064453125e+00 3.297822713851928711e+00
9.682964324951171875e+00 3.308716773986816406e+00
9.682600975036621094e+00 3.313390493392944336e+00
9.674516677856445312e+00 3.314213752746582031e+00
9.640397071838378906e+00 3.326951026916503906e+00
9.668186187744140625e+00 3.300176382064819336e+00
9.670530319213867188e+00 3.346004724502563477e+00
9.630554199218750000e+00 3.309213161468505859e+00
9.623808860778808594e+00 3.280815362930297852e+00
9.631756782531738281e+00 3.267546176910400391e+00
9.648855209350585938e+00 3.256906747817993164e+00
9.667419433593750000e+00 3.245439052581787109e+00
9.668617248535156250e+00 3.273773431777954102e+00
9.683852195739746094e+00 3.305264711380004883e+00
9.672858238220214844e+00 3.296272993087768555e+00
9.676663398742675781e+00 3.299635410308837891e+00
9.690863609313964844e+00 3.287890911102294922e+00
9.685929298400878906e+00 3.267472267150878906e+00
9.663055419921875000e+00 3.272253274917602539e+00
9.679687500000000000e+00 3.282170057296752930e+00
9.667329788208007812e+00 3.272616863250732422e+00
9.668240547180175781e+00 3.305636405944824219e+00
9.664564132690429688e+00 3.301422595977783203e+00
9.670088768005371094e+00 3.328418731689453125e+00
9.690265655517578125e+00 3.294215440750122070e+00
9.689823150634765625e+00 3.313601493835449219e+00
9.698402404785156250e+00 3.307385683059692383e+00
9.697083473205566406e+00 3.313030481338500977e+00
9.701782226562500000e+00 3.317364454269409180e+00
9.707299232482910156e+00 3.307487249374389648e+00
9.744112014770507812e+00 3.299204111099243164e+00
9.709056854248046875e+00 3.332351684570312500e+00
9.740623474121093750e+00 3.360441446304321289e+00
9.730557441711425781e+00 3.370728492736816406e+00
9.759363174438476562e+00 3.346132755279541016e+00
9.732195854187011719e+00 3.360939979553222656e+00
9.755881309509277344e+00 3.371864795684814453e+00
9.725739479064941406e+00 3.372352123260498047e+00
9.755420684814453125e+00 3.388873815536499023e+00
9.778292655944824219e+00 3.414880514144897461e+00
9.768168449401855469e+00 3.424009084701538086e+00
9.796675682067871094e+00 3.418489933013916016e+00
9.802843093872070312e+00 3.401333093643188477e+00
9.801517486572265625e+00 3.383599042892456055e+00
9.814699172973632812e+00 3.348752021789550781e+00
9.827466964721679688e+00 3.361642122268676758e+00
9.828715324401855469e+00 3.358115673065185547e+00
9.787424087524414062e+00 3.384056568145751953e+00
9.796129226684570312e+00 3.396996736526489258e+00
9.804606437683105469e+00 3.379591941833496094e+00
9.822180747985839844e+00 3.347098350524902344e+00
9.807806968688964844e+00 3.373965263366699219e+00
9.827431678771972656e+00 3.379905700683593750e+00
9.813085556030273438e+00 3.364250183105468750e+00
9.824263572692871094e+00 3.398026943206787109e+00
9.810412406921386719e+00 3.436278820037841797e+00
9.842067718505859375e+00 3.393455743789672852e+00
9.872467994689941406e+00 3.389504432678222656e+00
9.849572181701660156e+00 3.387809991836547852e+00
9.826545715332031250e+00 3.360191106796264648e+00
9.858455657958984375e+00 3.388356447219848633e+00
9.824021339416503906e+00 3.423685789108276367e+00
9.839691162109375000e+00 3.436532974243164062e+00
9.855480194091796875e+00 3.437777757644653320e+00
9.852625846862792969e+00 3.445751190185546875e+00
9.848238945007324219e+00 3.443988561630249023e+00
9.860631942749023438e+00 3.441851377487182617e+00
9.889781951904296875e+00 3.445100307464599609e+00
9.844307899475097656e+00 3.460839986801147461e+00
9.879547119140625000e+00 3.437240600585937500e+00
9.899984359741210938e+00 3.411298990249633789e+00
9.881178855895996094e+00 3.417107582092285156e+00
9.910704612731933594e+00 3.393648386001586914e+00
9.894486427307128906e+00 3.411413908004760742e+00
9.891971588134765625e+00 3.383690595626831055e+00
9.882531166076660156e+00 3.368441343307495117e+00
9.903623580932617188e+00 3.347975492477416992e+00
9.883724212646484375e+00 3.350526094436645508e+00
9.894837379455566406e+00 3.363874435424804688e+00
9.889616012573242188e+00 3.377301692962646484e+00
9.874467849731445312e+00 3.428638458251953125e+00
9.890939712524414062e+00 3.388504743576049805e+00
9.891190528869628906e+00 3.381470680236816406e+00
9.886932373046875000e+00 3.406525135040283203e+00
9.879513740539550781e+00 3.431362390518188477e+00
9.869955062866210938e+00 3.434666156768798828e+00
9.883815765380859375e+00 3.436943054199218750e+00
9.896551132202148438e+00 3.413540840148925781e+00
9.904670715332031250e+00 3.419511079788208008e+00
9.880887031555175781e+00 3.426290750503540039e+00
9.899711608886718750e+00 3.454835653305053711e+00
9.922776222229003906e+00 3.460176229476928711e+00
9.921043395996093750e+00 3.490154743194580078e+00
9.949114799499511719e+00 3.517760038375854492e+00
9.944980621337890625e+00 3.527850151062011719e+00
9.960942268371582031e+00 3.528645038604736328e+00
9.930727958679199219e+00 3.541337251663208008e+00
9.949405670166015625e+00 3.554378509521484375e+00
9.968105316162109375e+00 3.541230440139770508e+00
9.971593856811523438e+00 3.586281776428222656e+00
9.960638999938964844e+00 3.592981576919555664e+00
9.982808113098144531e+00 3.631302118301391602e+00
9.999733924865722656e+00 3.603614330291748047e+00
9.995786666870117188e+00 3.588487148284912109e+00
9.975526809692382812e+00 3.591456174850463867e+00
9.980500221252441406e+00 3.586293935775756836e+00
9.974186897277832031e+00 3.617721080780029297e+00
9.951480865478515625e+00 3.608992815017700195e+00
9.974225044250488281e+00 3.653314113616943359e+00
9.979569435119628906e+00 3.680217504501342773e+00
9.945353507995605469e+00 3.693179130554199219e+00
9.924358367919921875e+00 3.725357532501220703e+00
9.914779663085937500e+00 3.743834257125854492e+00
9.881706237792968750e+00 3.805007696151733398e+00
9.851290702819824219e+00 3.832652091979980469e+00
9.866345405578613281e+00 3.821373224258422852e+00
9.853526115417480469e+00 3.805069923400878906e+00
9.877790451049804688e+00 3.807032108306884766e+00
9.864117622375488281e+00 3.819152832031250000e+00
9.870353698730468750e+00 3.807290792465209961e+00
9.876157760620117188e+00 3.808647394180297852e+00
9.874707221984863281e+00 3.838374376296997070e+00
9.874510765075683594e+00 3.833260059356689453e+00
9.879610061645507812e+00 3.831237316131591797e+00
9.834414482116699219e+00 3.860762119293212891e+00
9.844332695007324219e+00 3.828121423721313477e+00
9.839966773986816406e+00 3.856707334518432617e+00
9.840563774108886719e+00 3.828372716903686523e+00
9.884725570678710938e+00 3.818498849868774414e+00
9.858219146728515625e+00 3.784163475036621094e+00
9.900745391845703125e+00 3.752524375915527344e+00
9.922030448913574219e+00 3.766380071640014648e+00
9.951147079467773438e+00 3.765494823455810547e+00
9.948137283325195312e+00 3.732521772384643555e+00
9.952338218688964844e+00 3.760007619857788086e+00
9.940178871154785156e+00 3.750125646591186523e+00
9.926725387573242188e+00 3.779711723327636719e+00
9.942884445190429688e+00 3.782565116882324219e+00
9.915729522705078125e+00 3.765032768249511719e+00
9.932333946228027344e+00 3.742105484008789062e+00
9.961399078369140625e+00 3.753536939620971680e+00
9.950762748718261719e+00 3.729122877120971680e+00
9.924416542053222656e+00 3.692020416259765625e+00
9.920053482055664062e+00 3.710835933685302734e+00
9.890810012817382812e+00 3.701765775680541992e+00
9.824107170104980469e+00 3.722801923751831055e+00
9.843243598937988281e+00 3.710758924484252930e+00
9.852890014648437500e+00 3.725852012634277344e+00
9.844183921813964844e+00 3.738607406616210938e+00
9.863865852355957031e+00 3.741030216217041016e+00
9.868632316589355469e+00 3.715240478515625000e+00
9.860111236572265625e+00 3.701509714126586914e+00
9.865843772888183594e+00 3.684215307235717773e+00
9.896860122680664062e+00 3.666435241699218750e+00
9.896398544311523438e+00 3.662943363189697266e+00
9.915881156921386719e+00 3.655274152755737305e+00
9.900022506713867188e+00 3.646642923355102539e+00
9.913487434387207031e+00 3.668750047683715820e+00
9.924964904785156250e+00 3.685691118240356445e+00
9.898786544799804688e+00 3.693311691284179688e+00
9.910777091979980469e+00 3.695317983627319336e+00
9.891956329345703125e+00 3.734176397323608398e+00
9.902015686035156250e+00 3.736527204513549805e+00
9.899774551391601562e+00 3.795227766036987305e+00
9.861316680908203125e+00 3.782630681991577148e+00
9.896332740783691406e+00 3.784242630004882812e+00
9.863552093505859375e+00 3.783228158950805664e+00
9.868411064147949219e+00 3.769494295120239258e+00
9.875968933105468750e+00 3.765318632125854492e+00
9.901769638061523438e+00 3.733641147613525391e+00
9.893273353576660156e+00 3.711195945739746094e+00
9.904529571533203125e+00 3.706978321075439453e+00
9.879203796386718750e+00 3.720988750457763672e+00
9.841002464294433594e+00 3.726446151733398438e+00
9.887207031250000000e+00 3.738070249557495117e+00
9.864489555358886719e+00 3.738753080368041992e+00
9.855160713195800781e+00 3.744958162307739258e+00
9.862471580505371094e+00 3.735803127288818359e+00
9.856567382812500000e+00 3.762964725494384766e+00
9.855899810791015625e+00 3.744302034378051758e+00
9.863400459289550781e+00 3.736738443374633789e+00
9.869358062744140625e+00 3.727008104324340820e+00
9.846688270568847656e+00 3.734382152557373047e+00
9.866665840148925781e+00 3.702782630920410156e+00
9.862907409667968750e+00 3.755138874053955078e+00
9.879257202148437500e+00 3.729480028152465820e+00
9.897750854492187500e+00 3.714117288589477539e+00
9.909188270568847656e+00 3.746427297592163086e+00
9.944231033325195312e+00 3.742908716201782227e+00
9.960896492004394531e+00 3.743878841400146484e+00
9.968631744384765625e+00 3.743357419967651367e+00
9.984730720520019531e+00 3.727902412414550781e+00
9.984136581420898438e+00 3.708107233047485352e+00
1.000478458404541016e+01 3.690004587173461914e+00
9.993791580200195312e+00 3.675053596496582031e+00
1.001122474670410156e+01 3.683116197586059570e+00
1.001354598999023438e+01 3.701591014862060547e+00
9.988631248474121094e+00 3.731280803680419922e+00
1.001401329040527344e+01 3.740272760391235352e+00
9.988119125366210938e+00 3.750202894210815430e+00
9.997403144836425781e+00 3.756936550140380859e+00
9.977099418640136719e+00 3.769153356552124023e+00
9.990032196044921875e+00 3.776406764984130859e+00
1.002245903015136719e+01 3.729840755462646484e+00
1.003636074066162109e+01 3.697404623031616211e+00
1.002032947540283203e+01 3.698005676269531250e+00
1.000277996063232422e+01 3.714507818222045898e+00
1.001653099060058594e+01 3.707824707031250000e+00
1.000749683380126953e+01 3.724401235580444336e+00
1.001216793060302734e+01 3.747302055358886719e+00
